archiveType,colour,date,heading,lead,photoUrl,photoUrlCropType,role,type,url,year
audio,#FF9F7C,2023-04-24T00:00:00Z,UUDISED. Tollitöötajad on avastanud 1200 Venemaa vastaste sanktsioonide rikkumist,"Tollitöötajad on alates aasta algusest avastanud 1200 Venemaa vastaste sanktsioonide rikkumist. Piiril kontrollitakse väga põhjalikult nii kaubaautosid kui eraisikuid. Kõige rohkem üritatakse praegu Venemaale viia mootoriõli.
Maksu- ja Tolliameti välispiiri valdkonnajuht Ants Kutti; reporter Jüri Nikolajev",NA,file,content,audio,uudised-tollitootajad-on-avastanud-1200-venemaa-vastaste-sanktsioonide-rikkumist,2023
audio,#1BABA1,2023-04-24T00:00:00Z,UUDISED. Tarmo Maiberg. Väliskommentaar,"Afganistan on muutunud terrorirühmituse Islamiriigi ehk ISISe koordineerimiskeskuseks, selgub viimasest USA luureandmete lekkest. Selline info viitab vajadusele leida peagi võimalus suhelda ametlikult Afganistani juhtiva Talibaniga, keda praegu ei tunnusta riigina ükski lääneriik. Jätkab Tarmo Maiberg",NA,file,content,audio,uudised-tarmo-maiberg-valiskommentaar-414192,2023
audio,#1BABA1,2023-04-24T00:00:00Z,UUDISED. Tallink teavitas Eesti ja Läti ametiühinguid kollektiivse koondamise plaanist,"Tallink Grupp teavitas täna Eesti ja Läti sõltumatuid meremeeste ametiühinguid ja töötukassasid inimeste koondamisest. Eestis ähvardab koondamine umbes 400 inimest Tallinki tütarettevõttes Hansaliin OÜ. Lätis ähvardab koondamine aga ligi 100 meretöötajat.
Tallinki personalijuht Age Vanajuur; Eesti Meremeeste Sõltumatu Ametiühingu esimees Jüri Lember; reporter Johannes Voltri",NA,file,content,audio,uudised-tallink-teavitas-eesti-ja-lati-ametiuhinguid-kollektiivse-koondamise-plaanist,2023
audio,#1BABA1,2023-04-24T00:00:00Z,UUDISED. Rootsi eestlased tähistavad Marie Underi 140. sünniaastapäeva näitusega,"Rootsi eestlased tähistavad Marie Underi 140. sünniaastapäeva näitusega. Näitus läheb rändama Rootsi raamatukogudesse ja muuseumidesse ning jõuab lõpuks ka Eestisse.
Reporter Epp Ehand; Underi peretuttavate laps Maret Paljak; üks näituse koostajatest Evelin Tamm",NA,file,content,audio,uudised-rootsi-eestlased-tahistavad-marie-underi-140-sunniaastapaeva-naitusega,2023
audio,#FF9F7C,2023-04-24T00:00:00Z,UUDISED. Mall Mälberg. Väliskommentaar,"Täna juhib ÜRO Julgeolekunõukogu järjekordset istungit vene välisminister Sergei Lavrov. Väidetavalt valmistub ta kinnitama, et Kremli invasioon Ukrainasse pole ÜRO põhikirja rikkumine. Mall Mälberg vahendab Politico artiklit",NA,file,content,audio,uudised-mall-malberg-valiskommentaar-414195,2023
audio,#AD81A2,2023-04-24T00:00:00Z,"UUDISED. Lääne lennukite annetamine Ukrainale venib, arutatud on viit tüüpi hävitajaid","Kuigi Ukraina piloodid saavad Läänes väljaõppet, ei ole näha, et ükski riik oleks valmis veel oma lennukeid loovutama. Tõsisemalt on arutatud nii Ameerika, Inglise, Rootsi kui ka Prantsusmaa toodetud hävitajate annetamist. Ülevaate teeb Joakim Klementi",NA,file,content,audio,uudised-laane-lennukite-annetamine-ukrainale-venib-arutatud-on-viit-tuupi-havitajaid,2023
audio,#FF9F7C,2023-04-24T00:00:00Z,UUDISED. Lapsendatud lapsed saavad õiguse teada oma päritolu kohta,"Riik on ette valmistamas perekonnaseaduse muudatust, mille kohaselt saaksid lapsendatud lapsed tulevikus õiguse saada teada, et nad on lapsendatud. Praegu kehtiva seaduse järgi võivad inimesed oma lapsendamisest teada saada alles täiskasvanueas.
Sotsiaalkindlustusameti lapsendaja ja hooldusperede hindamise tiimijuht Irje Tammeleht; õiguskantsleri laste ja noorte osakonna vanemnõunik Margit Sarv; Sotsiaalministeeriumi lastekaitsepoliitika juht Helen Jõks; reporter Johannes Voltri",NA,file,content,audio,uudised-lapsendatud-lapsed-saavad-oiguse-teada-oma-paritolu-kohta,2023
audio,#669DED,2023-04-24T00:00:00Z,UUDISED. Kevadised põllutööd on jõudunud haripunkti,"Kuigi paljudel maaettevõtjatel on juba kolmandik kevadisest teraviljakülvistki tehtud, pole mõnel pool sellega tööga siiski veel saanud algust teha.
Pajusi ABF juhataja Lembit Paal; Väätsa Agro agronoon Kert Kiis; reporter Olev Kenk",NA,file,content,audio,uudised-kevadised-pollutood-on-joudunud-haripunkti,2023
audio,#1BABA1,2023-04-24T00:00:00Z,"UUDISED. Jõhvi valla juhid soovivad, et Jõhvi saaks vallasisesest linnast linnaks","Eesmärgiga, et Ida-Virumaa saaks tugeva maakonnakeskuse, soovivad Jõhvi ja Toila vald järgmiste kohalike omavalitsuste valimiste järel panna leivad ühte kappi.
Jõhvi vallavolikogu esimees Vallo Reimaa; reporter Rene Kundla",NA,file,content,audio,uudised-johvi-valla-juhid-soovivad-et-johvi-saaks-vallasisesest-linnast-linnaks,2023
audio,#669DED,2023-04-24T00:00:00Z,UUDISED. Hiina välisministeerium kinnitas endiste Nõukogude Liidu riikide suveräänsust,"Hiina välisministeeriumi pressiesindaja kinnitas täna, et Pekingi hinnangul on Nõukogude Liidu lagunemise järel tekkinud riigid suveräänsed. Sellega lükkasid nad ümber Hiina Prantsusmaa suursaadiku väited, mis selle kahtluse alla seadsid.
Reporter Joosep Värk; Hiina kõneisik Mao Ning; Luksemburgi välisminister Jean Asselborn; Leedu välisminister Gabrielius Landsbergis",NA,file,content,audio,uudised-hiina-valisministeerium-kinnitas-endiste-noukogude-liidu-riikide-suveraansust,2023
audio,#FF9F7C,2023-04-23T00:00:00Z,UUDISED. Uku Toom. Kommentaar,Uus Riigikogu on jõudnud luua kahe nädalaga 85 parlamendi- ja toetusrühma. Jätkab Uku Toom,NA,file,content,audio,uudised-uku-toom-kommentaar-413978,2023
audio,#1BABA1,2023-04-23T00:00:00Z,UUDISED. Tallinna Ülikooli Haapsalu Kolledž sai 25-aastaseks,"Tallinna Ülikooli Haapsalu Kolledž sai 25-aastaseks. Kui veerand sajandi eest alustades oli kooli fookuses klassi-õpetajate koolitamine, siis nüüd keskendutakse tervisega seonduvale. Kolledži direktori sõnul tuleb pingutada selle nimel, et teha tulevikus rohkem koostööd ettevõtetega.
Heli Kaldas; reporter Juhan Hepner",NA,file,content,audio,uudised-tallinna-ulikooli-haapsalu-kolledz-sai-25-aastaseks,2023
audio,#AFA2EA,2023-04-23T00:00:00Z,UUDISED. Pärnus toimus pärast mitmeaastast pausi taas suvetegevuste mess,Pärnus toimus pärast mitmeaastast pausi taas suvetegevuste mess. Messi korraldaja Piret Hallik-Sass; jääpurjetaja Lisbeth Taggu; Vudila Mängumaa tegevjuht Piret Kaljagin; Politseimuuseumi direktor Andrus Eesmaa; Audru suvekooli läti keele õpetaja Lauri Tolmats; reporter Ester Vilgats,NA,file,content,audio,uudised-parnus-toimus-parast-mitmeaastast-pausi-taas-suvetegevuste-mess,2023
audio,#1BABA1,2023-04-23T00:00:00Z,UUDISED. Maarja Merivoo-Parro. Teadusuudised,"Teadlased hakkavad Eestis linnapuuke uurima. Asjatundjate sõnul on risk puugihaigust linnas saada suuremgi kui maal.
Reporter Maarja Merivoo-Parro; Tervise Arengu Instituudi nakkushaiguste uuringute osakonna juhataja Julia Geller",NA,file,content,audio,uudised-maarja-merivoo-parro-teadusuudised-413990,2023
audio,#1BABA1,2023-04-22T00:00:00Z,UUDISED. Võrokesed kuulutasid end põlisrahvaks,"Võrokesed kuulutasid end täna esimest korda toimunud võrokeste kongressil põlisrahvaks. Samuti võeti vastu olulised eelnõud, mis on seotud võru keele keeleks kuulutamise ja Võrumaa looduskeskkonna kaitsmisega. Ühtlasi pandi paika järgmiseks neljaks aastaks kongressi vanem ja vanematekogu.
Kongressi kokkukutsuja, kirjanik Ülle Kauksi; Võro Instituudi direktor Rainer Kuuba; võru keele õpetaja ja võrokeste saadik Ene Säinast; reporter Mirjam Mõttus",NA,file,content,audio,uudised-vorokesed-kuulutasid-end-polisrahvaks,2023
audio,#1BABA1,2023-04-22T00:00:00Z,UUDISED. Võhandus startis maailma suurim aerumaraton,"Võhandus startis maailma suurim aerumaraton.
Võhandu maratoni peakorraldaja Hillar Irves; Leevi poe juhataja Eneken Raudsaar; reporter Mirjam Mõttus",NA,file,content,audio,uudised-vohandus-startis-maailma-suurim-aerumaraton,2023
audio,#1BABA1,2023-04-22T00:00:00Z,UUDISED. Paides näeb 19. sajandi linnakaupmeeste elu,"Järvamaa pealinnas Paides avati täiesti uus turismiobjekt - tegemist on Vallimäe nõlval vanasse linnakaupmehe hoonesse rajatud ajakeskuse Wittenstein tegevusmuuseumiga, kuhu on lisaks Järvamaa muuseumi kogule koondatud kõik need tegevused, mis kuulusid 19. sajandil väikelinna juurde.
Ajakeskuse teadusjuht Ründo Mülts; reporter Olev Kenk",NA,file,content,audio,uudised-paides-naeb-19-sajandi-linnakaupmeeste-elu,2023
audio,#1BABA1,2023-04-22T00:00:00Z,UUDISED. Lõuna-Eestis koguneti protesteerima militaaralade laiendamise vastu,"Lõuna-Eestis koguneti protesteerima militaaralade laiendamise vastu.
Reporter Mirjam Mõttus käis kohal",NA,file,content,audio,uudised-louna-eestis-koguneti-protesteerima-militaaralade-laiendamise-vastu,2023
audio,#FC7E8A,2023-04-21T00:00:00Z,UUDISED. Võimuliit kavatseb kiirlaenude reklaamid keelustada,"Tarbijakaitse- ja Tehnilise Järelevalve Ametil käib praegu menetlus 15 tarbijakrediidi pakkuja reklaami suhtes.
Kristina Jerjomina, Majandusministeerium; Diana Lints, TTJA; Heljo Pikhof, SDE; Katrin Talihärm, Eesti Pangaliit; reporter Madis Hindre",NA,file,content,audio,uudised-voimuliit-kavatseb-kiirlaenude-reklaamid-keelustada,2023
audio,#AFA2EA,2023-04-21T00:00:00Z,UUDISED. Tšiili riigistab liitiumitootmise,"Tšiili president Gabriel Boric teatas kavast riigistada liitiumitootmine, senised lepingud jäävad jõusse. Tšiili on muuhulgas elektriautode akude jaoks vajaliku liitiumi tootmises maailmas teisel kohal Austraalia järel. Borici sõnul annab liitiumisektori riigistamine hoogu majanduskasvule ning parandab keskkonna kaitset.
Reporter Mall Mälberg; Tšiili president Gabriel Boric",NA,file,content,audio,uudised-tsiili-riigistab-liitiumitootmise,2023
audio,#1BABA1,2023-04-21T00:00:00Z,UUDISED. Riigikogu juhatus ei pea vajalikuks kuluhüvitiste süsteemi kaotamist,"Mitmed eelmise Riigikogu liikmed kasutasid maksimaalselt ära neile ettenähtud kuluhüvitused, millest osa puhul on ajakirjandus tõstatanud väärkasutuse kahtlustuse. Enamik Riigikogu liikmetest kasutavad seda raha ausalt ja oma tööga seotud kulude katteks. Küll ollakse valmis üle kaaluma lisapiiranguid ülemäärastele kulutustele.
Õhtulehe ajakirjanik Ekvard Joakit; EKRE fraktsiooni liige Urmas Reitelmann; Jüri Ratas, Keskerakond; Toomas Kivimägi, Reformierakond; Riigikogu esimees Lauri Hussar; reporter Indrek Kiisler",NA,file,content,audio,uudised-riigikogu-juhatus-ei-pea-vajalikuks-kuluhuvitiste-susteemi-kaotamist,2023
audio,#FC7E8A,2023-04-21T00:00:00Z,UUDISED. Reformierakonna toetus on langenud 23 protsendi peale,"Reformierakonna toetus on maksumuudatuste tõttu langenud märtsikuiselt 29-lt protsendilt 23 peale. Teisi valitsuserakondi maksumuudatuste plaan eriti mõjutanud ei ole.
Kantar Emori uuringujuht Aivar Voog; reporter Kai Vare",NA,file,content,audio,uudised-reformierakonna-toetus-on-langenud-23-protsendi-peale,2023
audio,#669DED,2023-04-21T00:00:00Z,UUDISED. Margo Grosberg: nii Ukraina kui Vene väed üritavad laskemoona kokku hoida,"Kaitseväe luurekeskuse ülema kolonel Margo Grosbergi sõnul on nii Ukraina kui Vene vägede tegevuse intensiivsus viimasel ajal vähenenud, sest mõlemad pooled üritavad laskemoona kokku hoida. Grosberg ütles pressikonverentsil, et ukrainlased tegelevad praegu ettevalmistustega, et oma kodumaa okupantidest vabastada. Samal ajal valmistuvad Vene väed eelkõige Zaporižžja ja Hersoni oblastis ukrainlaste võimalikuks rünnakuks ja kaitserajatisi luuakse seal mitmes liinis.
Margo Grosberg; reporter Madis Hindre",NA,file,content,audio,uudised-margo-grosberg-nii-ukraina-kui-vene-vaed-uritavad-laskemoona-kokku-hoida,2023
audio,#1BABA1,2023-04-21T00:00:00Z,UUDISED. Lätis algab esmaspäeval haridustöötajate streik,Lätis algab esmaspäeval haridustöötajate streik. Samuti peaks esmaspäeval Riias toimuma 10 000 haridustöötaja meeleavaldus. Täna arutas tekkinud olukorda Läti valitsus. Millise tulemuseni jõuti? Reporter Ragnar Kond,NA,file,content,audio,uudised-latis-algab-esmaspaeval-haridustootajate-streik,2023
audio,#1BABA1,2023-04-21T00:00:00Z,UUDISED. Kai Vare. Väliskommentaar,"Lahkuv Soome valitsus arutas niinimetatud tervisemaksu kehtestamist, kuid sellega ei jõutud kuigi kaugele. Terviseamet ja sotsiaalkindlustusamet soovitavad uuel võimuliidul sellise maksu kehtestada. Jätkab Kai Vare.",NA,file,content,audio,uudised-kai-vare-valiskommentaar-413980,2023
audio,#FC7E8A,2023-04-21T00:00:00Z,UUDISED. Ida-Viru koolid saavad Euroopa Liidu raha toel uusi õppekavu,"Ida-Virumaa haridusasutused saavad Euroopa Liidu õiglase ülemineku fondi toel avada uusi õppekavu.
Margus Haidak, Haridusministeerium; reporter Jüri Nikolajev",NA,file,content,audio,uudised-ida-viru-koolid-saavad-euroopa-liidu-raha-toel-uusi-oppekavu,2023
audio,#1BABA1,2023-04-21T00:00:00Z,UUDISED. Haapsalus oodatakse aktiivset turismisuve,"Mitu suuremat Haapsalu turismiettevõtjat prognoosivad, et tänavu-suvine külastatavus tuleb kas veidi parem või jääb sarnaseks mullusega. Pikemas vaates ollakse aga väga murelikud valitsuse plaani pärast kaotada 2025. aastast majutusasutuste käibemaksuerisus.
Aktsiaseltsi Heal juhatuse liige Maret Sukles; Sihtasutuse Haapsalu ja Läänemaa Muuseumid juhataja Anton Pärn; reporter Juhan Hepner",NA,file,content,audio,uudised-haapsalus-oodatakse-aktiivset-turismisuve,2023
audio,#AD81A2,2023-04-21T00:00:00Z,UUDISED. Eesti leibkondade ökoloogilise jalajälje vähendamine sõltub enim riigi energiasüsteemist,"Eesti inimese ökoloogiline jalajälg ületab Maa taluvuspiiri keskmiselt 3,8 korda, kuigi inimesed on keskkonna teemadel üsna teadlikud ja valmis muutusteks, selgub Arenguseire Keskuse värskest raportist. Nüüd koostavad asjatundjad Riigikantselei tellimusel soovitusi, kuidas muutusi tagant tõugata.
Arenguseire Keskuse ekspert Magnus Piirits; Rakendusliku Antropoloogia Keskuse antropoloog Karina Vabson; Riigikantselei innovatsioonitiimi liige Ave Habakuk; reporter Kai Vare",NA,file,content,audio,uudised-eesti-leibkondade-okoloogilise-jalajalje-vahendamine-soltub-enim-riigi-energiasusteemist,2023
audio,#AD81A2,2023-04-20T00:00:00Z,UUDISED. Vene laevad luuravad Läänemere taristut,"Vene mereväe laevad luuravad nii Põhjamerel kui Läänemerel. Täpselt ei ole teada, mida nad seal teevad, kuid selge on, et merealune taristu on Vene mereväele haavatav sihtmärk.
Riigikaitse Uuringute Keskuse teadur Ivo Juurvee; mereväe ülem Jüri Saska; reporter Joakim Klementi",NA,file,content,audio,uudised-vene-laevad-luuravad-laanemere-taristut,2023
audio,#FC7E8A,2023-04-20T00:00:00Z,UUDISED. Valitsuse pressikonverents,"Tänasel valitsuse pressikonverentsil kinnitasid sotsiaaldemokraatide koalitsioonipartnerid, et kui tööandjad ei soovi alampalka valitsuse soovitud tempos tõsta, siis jõuga riik palgatõusu peale ei suru.
Peaminister Kaja Kallas; välisminister Margus Tsahkna; siseminister Lauri Läänemets; reporter Madis Hindre",NA,file,content,audio,uudised-valitsuse-pressikonverents-413981,2023
audio,#FF9F7C,2023-04-20T00:00:00Z,UUDISED. Ukraina väidetava vastupealetungi kohta täpsemaid andmeid ei ole,"Ukraina väidetava vastupealetungi kohta täpsemaid andmeid ei ole. Julgeolekuekspert Rainer Saksa arvates maavägede suurt pealetungi lähinädalatel oodata pole.
Rainer Saks; reporter Mall Mälberg",NA,file,content,audio,uudised-ukraina-vaidetava-vastupealetungi-kohta-tapsemaid-andmeid-ei-ole,2023
audio,#AFA2EA,2023-04-20T00:00:00Z,UUDISED. Tartu Ülikooli rektoriks valiti Toomas Asser,"Tartu Ülikooli rektorivalimiste teises voorus valiti 168 häälega rektoriks praegune ülikooli juht, neurokirurgia professor Toomas Asser. Lisaks Asserile kandideerisid sel korral rektoriks ka makroökonoomika professor Raul Eamets ja bioinformaatika professor Jaak Vilo. Valimskomisjoni esimees Raili Marling; Toomas Asser; reporter Jane Saluorg",NA,file,content,audio,uudised-tartu-ulikooli-rektoriks-valiti-toomas-asser,2023
audio,#1BABA1,2023-04-20T00:00:00Z,UUDISED. Tartu rattaringlust ähvardavad katkestused,"Tartule rattaringluse teenust pakkuv Kanada firma on sattunud pankroti veerele ning nõuab linnalt sadu tuhandeid eurosid lisaks. Rattaringluse teenust ähvardab katkemine.
Abilinnapea Raimond Tamm; reporter Madis Hindre",NA,file,content,audio,uudised-tartu-rattaringlust-ahvardavad-katkestused,2023
audio,#FF9F7C,2023-04-20T00:00:00Z,UUDISED. Tartu muudab ka sel suvel Vabaduse puiestee autovabaks,"Tartu muudab ka sel suvel Vabaduse puiestee autovabaks. Kui eelmisel aastal lubati autodel ühte rida kasutades siiski ka läbi Autovabaduse puiestee liigelda, siis sel korral puiestee masinatele läbitav ei ole.
Linna kultuuriosakonna juhataja Sten Svetljakov; reporter Jane Saluorg",NA,file,content,audio,uudised-tartu-muudab-ka-sel-suvel-vabaduse-puiestee-autovabaks,2023
audio,#1BABA1,2023-04-20T00:00:00Z,UUDISED. Margitta Otsmaa. Väliskommentaar,"Nii Rootsi, Soome kui Norra on viimasel ajal teinud avalikuks Venemaa kõrgendatud huvi nende riikide vastu. Rootsis algas aga just kolmenädalane sõjaline õppus agressiooni tõrjumiseks. Sellest millest võtab osa 26 000 sõdurit Rootsist ja veel 14 riigist.
Margitta Otsmaa kommentaar",NA,file,content,audio,uudised-margitta-otsmaa-valiskommentaar-413982,2023
audio,#FF9F7C,2023-04-20T00:00:00Z,UUDISED. Ida-Virumaa turismiettevõtted soovivad enne maksutõusu mõjuanalüüsi,"Ida-Virumaa turismiettevõtete ühispöördumises peaministri ja kolme ministri poole juhiti tähelepanu, et plaanitav majutuse käibemaksu tõus paneb Eesti lähiriikidega võrreldes ebavõrdsesse olukorda. Pöördumises soovitatakse enne võimalikku maksutõusu viia läbi põhjalik mõjuanalüüs.
Ida-Virumaa turismikoordinaator Kadri Jalonen; Ida-Virumaa majutusasutuste juht Terje Rattur; Sillamäe arengunõunik Allen Allet; reporter Rene Kundla",NA,file,content,audio,uudised-ida-virumaa-turismiettevotted-soovivad-enne-maksutousu-mojuanaluusi,2023
audio,#FF9F7C,2023-04-20T00:00:00Z,UUDISED. Gerda Kordemets sai valmis raamatu Jüri Vlassovist,"Gerda Kordemetsal, keda tunneme režissööri, stsenaristi, lavastaja ja kirjanikuna, on üks suur töö just valmis saanud, aga suvel on ta seotud kahe lavastusega.
Gerda Kordemets; reporter Ester Vilgats",NA,file,content,audio,uudised-gerda-kordemets-sai-valmis-raamatu-juri-vlassovist,2023
audio,#1BABA1,2023-04-20T00:00:00Z,UUDISED. Euroopa panustab väga palju rohepöörde peale,"Euroopa panustab väga palju rohepöörde peale, kuid kogu maailm saab oma energia siiski fossiilkütustest. See võib muutuda väga kiiresti kui taastuvenergiaallikatest on odavam elektrit toota.
Tartu Ülikooli füüsikalise keemia teadur Ove Oll; reporter Joakim Klementi",NA,file,content,audio,uudised-euroopa-panustab-vaga-palju-rohepoorde-peale,2023
audio,#1BABA1,2023-04-20T00:00:00Z,UUDISED. Eesti rannakalandus on saanud Euroopa Liidult tuge rohkem kui 60 miljonit eurot,"Rannakalurid üle Eesti konkureerivad kalapüügil nii kormoranide kui ka hüljestega, kes kaluritest isegi rohkem kala merest kinni püüavad. Kuna aastakümnete taguse ajaga on kalurite kalasaagid väiksemaks jäänud ja et rannakalanduse traditsioonid ei hääbuks, on Euroopa Liidu toetustega rannakalandusele peale makstud. Viimase 14 aasta jooksul on Eestimaa rannakalandust toetatud enam kui 60 miljoni euroga.
Saarte Kalandus MTÜ tegevjuht Heino Vipp; kutseline kalur Kristjan Kana; reporter Margus Muld",NA,file,content,audio,uudised-eesti-rannakalandus-on-saanud-euroopa-liidult-tuge-rohkem-kui-60-miljonit-eurot,2023
